,Smiles,Name
908,C(NC1(NC(NC(=O)C(N)=1)=O))C(O)C(O)C(O)CO,5-Amino-6-ribitylamino uracil
909,CC1(C(C(C(C=1)=O)CC(SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O)=O)(C)C),AC1NQXBU
910,C1(=O)(NC2(C(C=C1)=CC=CC(O)=2)),"2,8-Quinolinediol"
911,C(O)(=O)CCC(C(C(O)=O)O)=O,2-hydroxy-3-oxohexanedioic acid
912,COC1(=C(O)C(=CC=C(OC)1)C2(OC3(C(C(=O)C=2OC)=C(O)C(OC)=C(OC)C=3))),"2'-hydroxy 3,6,7,3',4'-pentamethylquercetagetin"
913,C2(N(O)C1(C=CC=CC=1C(CC(N)C(=O)O)=2)),SCHEMBL1079739
914,CSCC1(OC(OP(O)(=O)O)C(C1O)O),AC1L19AP
915,C(N)(C(=O)O)C(=O)O,Aminomalonic acid
916,CC(C(O)C(=O)NCCC(NCCS)=O)(C)CO,pantetheine
917,CC(C)=CC=CC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C,A828041
918,C1(C=C(O)C=CC=1C3(OC4(C=C(O)C=C(O)C(C(=O)C(OC2(OC(CO)C(O)C(O)C(O)2))=3)=4))),Kaempferol-3-O-galactoside
919,CC1(C2(C(C=CC=1)=C(C=CC=2)C(=O)O)),5-methylnaphthalene-1-carboxylic acid
920,CC(C1(CCC2(CCCC(=C(C=1)2)C)C))C,.delta.-Selinene
921,C(=O)(O)C(O)CCC(=O)O,2-hydroxyglutaric acid
922,CC1(=CN(C(=O)NC(=O)1)C3(CC(O)C(COP(=O)(O)OP(=O)(O)OC2(OC(C)C(N)C(O)C(O)2))O3)),AC1LCV27
923,COC3(=C(OC)C=CC(CC1(NCCC2(C1=CC(=C(OC)C=2)OC)))=C3),TETRAHYDROPAPAVERINE
924,C=CC(O)=O,ACRYLIC ACID
925,C(C1(C=C(N(=O)O)C=CC=1O))(O)=O,5-Nitrosalicylic acid
926,CCCCCCCCC(O)C(O)CCCCCCCC(=O)O,"9,10-Dihydroxyoctadecanoic acid"
927,CC(C=CC1(C(C)(C)CC(O)CC(C)=1))=CC=CC(C)=CC=O,3-Hydroxyretinal
928,C2(CC1(=C(C=CC=C1)C3(N2CC4(=C(C3)C=CC=C4)))),Berbine
929,C1(C(=C(C(Cl)=C(O)C(Cl)=1)Cl)O)Cl,Tetrachlorohydroquinone
930,C(OP(=O)(O)OP(=O)(O)O)C1(OC(CC(O)1)N3(C=NC2(C(=O)NC=NC=23))),AC1NDPU7
931,C(CS)S(=O)(=O)O,2-Mercaptoethanesulfonic acid
932,CC(=O)NC(C(=O)OC)CCCCN,AC1LBDV1
933,C1(=C(C(O)=C(C=C1CC(O)C(=O)O)I)I),"2-hydroxy-3-(4-hydroxy-3,5-diiodophenyl)propanoic acid"
934,C(C=CC1(C(O)=C(O)C=CC=1))(=O)O,CTK4G6368
935,C1(=CC=C(C=C1)C(C(C2(=CC=CC=C2))=O)O),BENZOIN
936,C=CC(CCC=C(CCC=C(C)C)C)(O)C,NEROLIDOL
937,C(N)C1(C(O)C(O)C(O)C(O1)OC2(C(N)CC(C(C2O)O)N)),31077-71-1
938,C(C(O)=O)NC(C(CS)N)=O,"Glycine, N-cysteinyl"
939,CC(=O)CC(=O)C1(C(CC(O)=O)=CC2(=C(C(O)=1)C(=O)C3(=C(C2)C=CC=C(O)3))),12-Deoxynogalonic acid
940,CN3(C(=O)C1(C(=CC=CC=1)NC(=O)C(=CC2(=CC=CC=C2))3)),AC1L3NSV
941,C(C1(C(O)C(O)C(O)O1))O,STK366765
942,C1(=CC(O)=C(O)C=C1C=C2(C(=O)C3(=CC=C(O)C=C(O2)3))),"3(2H)-Benzofuranone, 2-[(3,4-dihydroxyphenyl)methylene]-6-hydroxy-"
943,CCC=CCCCCCCCCCCOC(=O)C,11-Tetradecenyl acetate
944,C(COP(O)(=O)OCC(C(O)=O)N)NC(NP(O)(=O)O)=N,AC1NAHRG
945,CNCCCCN,N-Methylputrescine
946,CC3(CN2(C1(CC4(C(C1C(C2CC3)C)(C)CCC5(C4CC=C9(C5(C)CCC(OC6(OC(C(O)C(C6OC7(OC(C)C(C(C7O)O)O))OC8(OC(CO)C(C(C8O)O)O))CO))C9)))))),alpha-Solanine
947,CC1(N=CC(=C(C=1O)C=O)CO),pyridoxal
948,CC(=CC=CC=C(C=CC=C(C=CC12(C(CC(CC1(C)O2)O)(C)C))C)C)C=CC=C(C=CC3(=C(CC(CC3(C)C)O)C))C,AC1N0RL2
949,C(=O)(O)C(N)CCCCCCSC,tetrahomomethionine
950,CC(=C1(CCC2(CCC=C(C(C1)2)C)(C)))C,"Selina-3,7(11)-diene"
951,C(O)C1(OC(C(C1O)O)(CO)OCC2(OC(C(C(O)2)O)(CO)OCC4(OC(OC3(C(C(C(O3)CO)O)O)(CO))C(C(C(O)4)O)O))),kestotetraose
952,C(=O)(O)CC(O)C(O)=O,malic acid
953,C(C1(C(C(C(OP(O)(O)=O)(O1)CO)O)O))O,AC1NPBT3
954,C(O)(=O)C(N)C1(=CC(O)=CC(O)=C1),"3,5-Dhpg"
955,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC1(C=CC(O)=CC=1))COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O,AC1L18ZJ
956,CC(CCCOS(=O)(=O)O)C2(CCC3(C4(C(CC1(CC(CCC(C)1C(CC(C(C)23)O)4)O))O))),AC1NAGB7
957,C(O)C(O)COP(OP(OCC1(OC(C(C1O)O)N2(C(N=C(C=C2)N)=O)))(=O)O)(=O)O,AC1L19E1
958,CC(NC)C(=O)O,N-Methyl-DL-alanine
959,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,Capryloyl-CoA
960,C=CC,PROPYLENE
961,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O,PHYTANIC ACID
962,CCC1(C(O)(C)C(O)C(C)C(=O)C(C)CC(O)(C)C(C(C(C(C(O1)=O)C)OC2(OC(C(O)C(C)(O)C2)C))C)OC3(OC(CC(N(C)C)C(O)3)C)),"(3R,4S,5S,6R,7R,9R,11R,12R,13R,14R)-4-[(2S,4R,5S,6S)-4,5-DIHYDROXY-4,6-DIMETHYL-OXAN-2-YL]OXY-6-[(2S,3R,4S,6R)-4-DIMETHYLAMINO-3-HYDROXY-6-METHYL-OXAN-2-YL]OXY-14-ETHYL-7,12,13-TRIHYDROXY-3,5,7,9,11,13-HEXAMETHYL-1-OXACYCLOTETRADECANE-2,10-DIONE"
963,CN3(C(O)CC1(=C(C=C2(C(=C1)OCO2))C(=O)CC4(=CC=C(C(OC)=C(C3)4)OC))),6-hydroxy-allocryptopine
964,C4(=CC=C(C1(OC2(C(C(=O)C=1)=CC=C(C=2)OC3(OC(CO)C(O)C(O)C(O)3))))C=C4),7-HYDROXYFLAVONE-SS-D-GLUCOSIDE
965,C(NC1(C=CC(C(=O)NC(C(=O)O)CCC(O)=O)=CC=1))C3(CNC2(=C(C(=O)NC(N)=N2)N=3)),ST057258
966,C1(NC(=CC=1)C2(NC(CO)=C(O)C=2)),"4-hydroxy-2,2'-bipyrrole-5-methanol"
967,C(C(N)C(=O)O)C(=O)OP(O)(=O)O,4-oxo-O-phosphonohomoserine
968,C1(C=CC(=CC=1)C2(=CC(=O)C4(=C(O2)C=C(OC3(C(C(C(O)C(O3)CO)O)O))C(O)=C(O)4))),AC1LDOHC
969,C(O)(=O)C(O)C(N)C(O)=O,2-Amino-3-hydroxysuccinic Acid
970,C1(=NC(C3(=C(N1)N(C2(C(C(C(O2)CSCCC(N)C(O)=O)O)O))C=N3))=O),AC1MM1IZ
971,C=CC(CCC=C(C)C)=C,MYRCENE
972,CC1(C=CC(C=O)=CC=1),p-Tolualdehyde
973,C(CCCC(N)C(O)=O)NC(N)=O,2-Amino-6-ureidohexanoic acid
974,CC(=O)NCCCNCCCC=O,"10-oxo-5,9-diazaundecanal"
975,CCCCCC(=O)C=CC=CCC=CCC=CCCCC(=O)O,"15-oxoicosa-5,8,11,13-tetraenoic acid"
976,CC(=CC=CC=O)C=CC=C(C)C=CC1(=C(C)CCCC(C)(C)1),AC1L9ANR
977,CCNCC(=O)O,N-Ethylglycine
978,C(C1(OC(C(C(C1O)O)O)OC2(C(C(C(C(O2)CO)O)O)O)))O,D-(+)-Trehalose
979,CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2(OC(C(O)C(O)2)N3(C=CC(=O)NC(=O)3)))CO)O)OC(CC(CCCCCCCCCCC)O)=O))=O)O,AC1L1AF8
980,COC1(=C(C=CC(=C1)O)C(C=CC2(C=CC(O)=CC=2))=O),"2-Propen-1-one, 1-(4-hydroxy-2-methoxyphenyl)-3-(4-hydroxyphenyl)-"
981,CC(C)=CCNC1(=NC=NC2(NC=NC1=2)),2365-40-4
982,C(C(C(C1(OC(CC(C1NC(CO)=O)O)(O)C(O)=O))O)O)O,NeuGc
983,C(OP(=O)(O)OP(=O)(O)OC1(OC(C(O)C(O)C(O)1)CO))C2(C(O)C(O)C(O2)N4(C=NC3(C(=O)NC(N)=NC=34))),GDP-Glucose
984,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O,Succinyl-CoA
985,C=C(C1(CCC(C2(CCC(C(C1)=2)C))C))C,"1,4-dimethyl-7-(prop-1-en-2-yl)-1,2,3,4,5,6,7,8-octahydroazulene"
986,CC(=O)NC(CCCC(=O)C(=O)O)C(=O)O,AC1MOIZI
987,C2(NC1(C(Cl)=CC=CC=1C(CC(=N)C(=O)O)=2)),3-(7-chloro-1H-indol-3-yl)-2-iminiopropanoate
988,C(O)C1(OC(O)(CO)C(C1O)O),2-hexulofuranose
989,CC(C)CC(C(NC9(C(NC(CC(N)=O)C(NC5(C(NC3(C(NC(C(NC(C(=O)O)C1(=CC(=CC(=C1C2(C(=CC=C(C=2)3)O))O)O))=O)C(C4(=CC(Cl)=C(C=C4)OC6(C=C5C=C(C=6OC7(C(C(C(C(CO)O7)O)O)O))OC8(=C(Cl)C=C(C=C8)C9O))))O)=O))=O))=O)=O))=O)NC,DESVANCOSAMINYL VANCOMYCIN
990,CC2(C(C(C)O)=NC1(C(=O)NC(N)=NC=1N2)),CHEBI:132441
991,CC(C=CC=C(C=CC(O)=O)C)=CC=CC=C(C=CC=C(C=CC(O)=O)C)C,"4,8,13,17-tetramethylicosa-2,4,6,8,10,12,14,16,18-nonaenedioic acid"
992,CC(=O)NC2(C(O)OC(CO)C(OS(=O)(=O)O)C(OC1(OC(C(O)=O)=CC(O)C(O)1))2),AC1NPPRQ
993,CCC2(C(C)C3(OC(C=CC(C(C)CC(CC=O)C(OC1(OC(C)CC(N(C)C)C(O)1))C(C)C(O)CC(O2)=O)=O)(C)3)),AC1L1JLO
994,C1(=O)(OC(=O)C2(C(O)=CC(=O)C(O)=CC1=2)),Stipitatonic acid
995,C(O)C1(O)(OCC(O)C(O)C(O)1),Laevuflex
996,C=CCC3(C=CC(OC2(OC(COC1(OCC(O)(CO)C(O)1))C(O)C(O)C(O)2))=CC=3),AC1NAXVT
997,CC(=O)CC1(=CC2(C=C(OC)C=C(O)C(C(O)=C1C=O)=2)),fusarubinaldehyde
998,C(=O)(O)CCC5(=C4(NC(CC1(NC(=C(CC(O)=O)C(CCC(=O)O)=1)CC2(NC(=C(C(CCC(=O)O)=2)CC(=O)O)CC3(=C(CCC(O)=O)C(CC(=O)O)=C(N3)C4))))=C(CC(=O)O)5)),Uroporphyrinogen I
999,C(=O)(O)C(N)CC1(C=C(I)C(=C(I)C=1)OC2(=CC(I)=C(O)C(I)=C2)),DL-Thyroxine
1000,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(CCCCCCCCCCCCCCCCC)=O,17966-25-5
1001,COC1(C=CC(=CC=1)C2(OC3(C(OC)=C(OC)C(OC)=C(O)C(C(=O)C=2)=3))),Gardenin B
1002,CC(C(C(COP(O)(=O)O)=O)O)=O,"3-hydroxy-5-phosphonooxypentane-2,4-dione"
1003,C1(=C(C(C=C(Cl)C(Cl)1)Cl)Cl),"1,3,4,6-tetrachloro-1,4-cyclohexadiene"
1004,CC(O)(C)C#N,ACETONE CYANOHYDRIN
1005,CC(=O)CCCC(O)C1(=C(O)C2(=C(C=C(O)1)C(=O)C3(=C(C(=O)2)C(O)=CC(O)=C3))),647839-29-0
1006,C(S)C(C(=O)O)N,DL-Cysteine
1007,CC1(N(=CSC(CC(=O)O)=1)CC2(C=NC(C)=NC(N)=2)),Thiamin acetic acid
1008,C5(N(C1(OC(C(C1O)O)COP(OP(OCC4(C(C(C(N3(C2(=C(C(=NC=N2)N)N=C3)))O4)OP(O)(O)=O)O))(O)=O)(=O)O))C(O)CCC(C(=O)N)=5),AC1NPQ9N
1009,CC(=CCCC(C1(CC=C(C=C1)C))C)C,(-)-Zingiberene
1010,C(O)C1(C(O)C(O)C(N)C(O1)OC2(C(O)C(C(O)OC(CO)2)N)),AC1MQVCN
1011,C2(C=CC1(=C(C(C=O)=CN1)C=2)),INDOLE-3-CARBOXALDEHYDE
1012,C1(C(N)C(O)C(O)C(O)C(O)1),SCHEMBL374134
1013,C(O)(=O)C1(C=CC(=CC=1)S(O)(=O)=O),4-Sulfobenzoic acid
1014,C=C(C1(CC(C(=CC1)C)O))C,CARVEOL
1015,CC(CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(OP(=O)(OCC1(C(OP(O)(=O)O)C(O)C(O1)N3(C2(=C(C(N)=NC=N2)N=C3))))O)O)C,Valeryl-CoA
1016,CC(=O)C(C1(=CC=CC=C1))CC(=O)C2(C=CC=CC=2),"1,3-diphenylpentane-1,4-dione"
1017,C=C3(C2(CCC4(C15(CCC(C(C1C(C(C2)(C3)4)C(OC)=O)(C)C(O5)=O)O)))),AC1LCFYM
1018,CC(C12(CC=C(C1C2)C))C,3-Thujene
1019,C=C(Cl)C(=O)O,2-Chloroacrylic acid
1020,C(CCC(O)=O)O,4-Hydroxybutanoic acid
1021,C1(NC3(=C(C=1CC(N2(CCCC(C(O)=O)2))=O)C=CC=C3)),SCHEMBL13837136
1022,CSCC1(OC(C(O)C(O)1)N3(C=NC2(C(=O)NC=NC=23))),MEGxm0_000251
1023,CCCCC(N)C(O)=O,DL-Norleucine
1024,CC(=O)NC(CC(=O)NC5(OC(CO)C(OC4(OC(CO)C(OC3(OC(CO)C(OC2(OC(COP(=O)(O)OC1(OC(CO)C(O)C(O)C(NC(C)=O)1))C(O)C(O)C(O)2))C(O)C(O)3))C(O)C(NC(C)=O)4))C(O)C(NC(C)=O)5))C(N)=O,AC1L19YK
1025,C(O)C1(C(O)C(O)C(N)C(O1)OC2(C(N)CC(C(C2O)O)N)),AC1NAD9H
1026,C(C4(OC(OP(=O)(O)OP(=O)(O)OCC1(OC(C(O)C(O)1)N3(C=NC2(C(=O)NC(N)=NC=23))))C(O)C(O)C(O)4))O,GDP-Glucose
1027,C(N1(CCCCC1))(=O)C=CC=CC3(C=CC2(OCOC=2C=3)),NSC 242267
1028,C1(CC(=O)CCC1C(=O)O),4-Oxocyclohexanecarboxylic acid
1029,COC1(=C(OC2(C=C(O)C=C(O)C(C(=O)1)=2))C3(=CC(O)=C(O)C(O)=C3)),Annulatin
1030,CC(C)=CCCC(C)C1(=CCC(C)=CC1),.beta.-curcumene
1031,C(O)(=O)CC1(C=CC(=C(C=1)Cl)O),3-Chloro-4-hydroxyphenylacetic acid
1032,CCCCCC1(=CC(OH)=CC(OH)=C1),OLIVETOL
1033,CC1(N=CC(=C(C=1O)C=O)COP(=O)(O)O),pyridoxal phosphate
1034,CNC(C(=O)O)CCC(O)=O,N-Methyl-DL-glutamic acid
1035,COC1(C=C(C=C(O)C(O)=1)C2(OC3(C=C(O)C=C(O)C(C(=O)C=2)=3))),selagin
1036,COC1(C=C(C=CC=1O)CCN),4-(2-Aminoethyl)-2-methoxyphenol
1037,CC(=O)C(O)COP(=O)(O)O,2-hydroxy-3-oxobutyl phosphate
1038,CSCCCC(=NO)S,4-methylthiobutylhydroximate
1039,CCCCCCCC(=O)CC(O)=O,3-oxodecanoic acid
1040,C2(NC1(C(=CC=CC=1)C=2C3(C=C(NC(C(O)=O)=3)C4(C5(=C(NC=4)C=CC=C5))))),protodeoxyviolaceinic acid
1041,C(NCC(=O)O)C(=O)O,IMINODIACETIC ACID
1042,C1(C=C(O)C=CC=1C2(=CC(=O)C3(=C(O)C(=C(O)C=C(O2)3)C5(OC(CO)C(O)C(O)C(OC4(OC(CO)C(O)C(O)C(O)4))5)))),GLUCOISOVITEXIN
1043,C(=O)(O)CC(O)(C(O)=O)CC1(C=CC=CC=1),2-Benzylmalic acid
1044,CC(C=CC=C(C=CC1(C(C)(C)CCCC=1C))C)=CC=CC=C(C=CC=C(C=CC2(=C(CCCC(C)(C)2)C))C)C,Provitamin A1
1045,C2(N=CN(C1(OC(COP(O)(=O)O)C(O)C(O)1))C(N)=2),1-(5-o-phosphonopentofuranosyl)-1h-imidazol-5-amine
1046,COC1(=CC(=CC(O)=C(OC)1)C2(OC3(C=C(O)C=C(O)C(C(=O)C(O)=2)=3))),"Myricetin 3',4'-dimethyl ether"
1047,C(O)(=O)C1(OC(C(O)=O)=CC=1),"2,5-Furandicarboxylic acid"
1048,C1(=C(O)C=C(O)C2(C(=O)CC(O)CC1=2)),Scytalone
1049,C1(C=C2(C(=CC=1)C3(C(C(C=CC(C2)=3)O)O))),AC1NFIOG
1050,C(N)C(=O)NCC(O)=O,Glycylglycine
1051,CSCCS(=O)(=O)O,methyl coenzyme M
1052,C3(C(C1(CC2(=CC=C(C=C(OC1)2)O)))=CC=C(C=3)O),3-(4-hydroxyphenyl)chroman-7-ol
1053,C(=O)(C1(NC(CC1)=O))O,DL-Pyroglutamic acid
1054,CSCCCCC(=O)C(O)=O,2-oxo-6-methylthiohexanoic acid
1055,C=CC1(C)(CC2(=CCC3(C(C)(C=O)CCCC(C)(C(CC1)2)3))),NLLZQKHFTCHPED-UHFFFAOYSA-N
1056,CC(C(NC(CCC(NC(CCCC(C(O)=O)N)C(NC(C)C(O)=O)=O)=O)C(O)=O)=O)NC(C(C)OC1(C(C(O)OC(CO)C1OC2(C(C(C(C(CO)O2)O)O)NC(C)=O))NC(C)=O))=O,6917-23-3
1057,COC1(C=C2(OC(CC(C(=C(C=1)O)2)=O)C3(C=CC(=CC=3)O))),5-hydroxy-2-(4-hydroxyphenyl)-7-methoxychroman-4-one
1058,CCOP(O)(=O)O,Ethyl dihydrogen phosphate
1059,CSCCC(C(=O)O)NC(=O)CN,Glycyl-dl-methionine
1060,C(O)(=O)C(O)C(O)C(O)CO,D-Arabonic acid
1061,C1(CC=C(N(C)1)C2(C=NC=CC=2)),N-Methylmyosmine
1062,C1(C=C(C(=CC=1C4(=CC(C2(=C(C=C(C(=C2O)C3(C(C(C(C(CO)O3)O)O)O))O)O4))=O))O)O),MLS000876959
1063,CC1(=CC(Cl)=CC=C(OC(C(=O)O)C)1),MECOPROP
1064,C(OS(=O)(=O)O)C1(OC(O)C(NS(=O)(=O)O)C(O)C1OC2(C(OS(O)(=O)=O)C(O)C=C(C(O)=O)O2)),AC1L7NP7
1065,C1(C=CC2(NC(=O)C(=O)C(C=1)=2)),Isatin
1066,C(O)(=O)C1(=CC(=O)C(O)C(O)C1),"4,5-dihydroxy-3-oxocyclohex-1-ene-1-carboxylic acid"
1067,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O,"2,3-dihydroxypropyl octadec-9-enoate"
1068,CCCCCC1(=CC(O)=C(C(=C1C(O)=O)O)CC=C(CCC=C(C)C)C),"3-(3,7-dimethyl-2,6-octadienyl)-2,4-dihydroxy-6-pentylbenzenecarboxylic acid"
1069,C3(C=CC4(NC=C(CC(=O)OC2(C(O)C(O)C(O)C(OC1(OC(CO)C(O)C(O)C(O)1))C(O)2))C(C=3)=4)),AC1MPOVI
1070,C(OC1(C(O)C(O)C=C(C(O)=O)C1))(=O)C=CC2(C=CC(O)=C(O)C=2),AC1NAXIH
1071,C2(NC1(C(Cl)=CC=CC=1C(CC(N)C(=O)O)=2)),7-chloro-DL-tryptophan
1072,CC(=O)CCC(C1(C(O)=CC2(=C(C(O)=1)C(=O)C3(=C(C(=O)2)C=C(O)C=C(O)3))))CO,versicolorone anthraquinone form
1073,CC(=O)NC(CC1(C=CC(OC)=CC=1))C(=O)NC2(C(O)C(OC(CO)2)N3(C4(=C(N=C3)C(N(C)C)=NC=N4))),10/9/7467
1074,C(=O)(O)CC(O)C(O)C(=O)COP(O)(=O)O,2-deoxy-6-O-phosphonohex-5-ulosonic acid
1075,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC1(C(C)(C)CCCC=1C))C)C)C)C)C)C,AC1L1UJE
1076,CNCCCCC(N)C(=O)O,MeLys
1077,CC(CN)OP(=O)(O)O,1-aminopropan-2-yl dihydrogen phosphate
1078,C3(C(C2(OC1(=CC(=C(C=C1C(C2)=O)O)O)))=CC=C(C=3)O),"6,7,4'-Trihydroxyflavanone"
1079,C(=O)(O)C(=O)CC(O)C(O)C(O)COP(O)(=O)O,3-deoxy-7-o-phosphonohept-2-ulosonic acid
1080,C(C6(OC(OC5(=CC=C(C1(OC4(C(C(C=1)=O)=C(C=C(OC2(C(C(C(C(C(O)=O)O2)O)O)OC3(OC(C(C(C3O)O)O)C(O)=O)))C=4)O)))C=C5O))C(C(C6O)O)O))(=O)O,AC1O3EUX
1081,CC(=CCNC1(C2(=C(N=CN=1)NC=N2)))COC3(C(C(C(C(O3)CO)O)O)O),AC1MM12D
1082,CC(N(C2(C=CC(C1(C=CC=CC=1))=CC=2))O)=O,N-Hydroxy-4-acetylaminobiphenyl
1083,C=C(C)C1(C2(C(C)CC1)(CCC(C)=CC2)),"Spiro[4.5]dec-7-ene, 1,8-dimethyl-4-(1-methylethenyl)-"
1084,CC(C(=O)O)C(=O)C(=O)O,2-methyl-3-oxobutanedioic acid
1085,CC(C)=CCCC(C)C1(CCC(C)=CC=1),.delta.-bisabolene
1086,C(=O)(O)CC(=N)C(=O)O,iminosuccinate
1087,C(O)C1(OC(CC(OP(=O)(O)O)1)N3(C=NC2(C(=O)NC(N)=NC=23))),2'-deoxy-3'-guanylic acid
1088,C(C(C(C(O)=O)=O)O)(O)=O,Oxaloglycolate
1089,C3(N(C1(C4(C(C2(=C(C1)C=CC(=C2O)OC))(C3)C=C(C(C=4)=O)OC)))C),Sinoacutine
1090,CC(C(O)=O)=CC(O)=O,498-23-7
1091,C1(CC(OC(CC1)=O)O),7-hydroxyoxepan-2-one
1092,CNCC(=O)O,sarcosine
1093,CC(C)C1(CCC(C)=CCCC(C)=CC(O)1),CTK8H5399
1094,CCCCCCCCCCCC(=O)C,2-TRIDECANONE
1095,C(O)(=O)C=CC1(C=C(O)C(O)=CC=1),Caffeic Acid-13C3
1096,COC2(C1(OC(C=CC=1C=CC(O)=2)=O)),Hydrangetin
1097,CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)C1(=CC=C(C=C1)N(O)=O),10318-16-8
1098,CC(C)(C(O)C(=O)NCCC(=O)NCCSC(=O)C(CC(=O)O)=CC1(C=CC=CC=1))COP(=O)(OP(=O)(OCC2(C(OP(O)(=O)O)C(O)C(O2)N4(C3(=C(C(N)=NC=N3)N=C4))))O)O,AC1MRLG9
1099,COC1(C=C(O)C2(C(=O)C(OC)=C(OC(C=1)=2)C3(=CC(OC)=C(O)C(OC)=C3))),"Myricetin 3,7,3',5'-tetramethyl ether"
1100,C(C2(OC(OC1(C=CC=CC=1C=CC(O)=O))C(C(C2O)O)O))O,AC1NOQSW
1101,C=C(CC(N)C(=O)O)C(=O)N,2-amino-4-carbamoylpent-4-enoic acid
1102,C(O)C1(C(O)C(O)C(O1)N2(C=CC=C(C(=O)N)C=2)),3-carbamoyl-1-pentofuranosylpyridinium
1103,C2(C=CC1(=C(C(OS(O)(=O)=O)=CN1)C=2)),Indoxyl sulfate
1104,O,water
1105,C(O)C1(C(O)C(O)C(N)C(O)O1),2-Amino-2-deoxyhexopyranose
1106,CCCCC(=O)O,Valeric acid
1107,COC1(C(=CC=C(C=1)CN)O),Vanillylamine
1108,C1(C=C(C5(=C(C=1)C4(C2(C(NC(C=2C6(C3(C=CC=C(C=3N(C(C=4N5)=6)C7(C(C(C(C(CO)O7)O)O)O))Cl)))=O)=O))))Cl),CHEMBL44205
1109,CCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O,2-Hydroxy-3-(phosphonooxy)propyl myristate
1110,C(C1(C(C(C(O1)O)O)O))O,STK366765
1111,C(O)(=O)CC1(NC(C(=O)O)CC1),176036-37-6
1112,C2(=C(C(=O)C=O)C1(C=CC=CC=1N2)),2-(1H-indol-3-yl)-2-oxoacetaldehyde
1113,C(=O)(O)C1(C=CC(=CC=1)N),4-aminobenzoic acid
1114,CC(C)CC(C(=O)O)NC(=O)CC2(C1(=CC=CC=C1NC=2)),Indole-3-acetyl-L-leucine
1115,CC2(=CN(C1(CC(C(O1)COP(OP(O)(O)=O)(O)=O)O))C(N=C2N)=O),AC1MOE9J
1116,C=C(C(=O)O)OC1(C(O)C=CC(C(O)=O)=C1),"a-(5-carboxy-1,2-dihydro-2-hydroxyphenoxy)acrylic acid"
1117,CCCCCCCCC=CCCCCCCCC(N)=O,9-Octadecenamide
1118,C=C(CCO)C(=O)OCC1(C(O)C(O)C(O)C(O)O1),19870-31-6
1119,CSCCCCCCCC(NO)C(O)=O,2-(hydroxyamino)-9-(methylsulfanyl)nonanoic acid
1120,CC1(CC(O)=O)(C=CC(=O)O1),"4-Carboxymethyl-4-methylbut-2-en-1,4-olide"
1121,C(=O)(O)C2(=NC1(C(C(C=CC=1C(=C2)O)O)O)),"7,8-Dihydro-7,8-dihydroxykynurenate"
1122,CC(=CCNC1(C2(=C(N=CN=1)NC=N2)))CO,32771-64-5
1123,C2(C=CC3(SC1(C=CC(O)C(O)C=1C(C=2)=3))),AC1NOYDN
1124,C(O)(=O)CCCC(C(O)=O)O,2-Hydroxyadipic acid
1125,CC(=O)NC(CC1(=CNC=N1))C(=O)O,N-Acetyl-dl-histidine
1126,C=C,ETHYLENE
1127,C1(C=C(O)C=CC=1CC(=O)O),4-hydroxyphenylacetic acid
1128,CC(=O)NC=C(CC(O)=O)C(O)=O,"Butanedioic acid, [(acetylamino)methylene]-"
1129,CC3(OC(OC1(C(O)C(OP(=O)(O)O)C(NC(=N)N)C(O)C(NC(=N)N)1))C(OC2(OC(CO)C(O)C(O)C(NC)2))C(CO)(OP(=O)(O)O)3),AC1NDPFF
1130,C(O)C(O)C(O)CC=O,2-Deoxypentose
1131,C2(NC1(=C(C=CC=C1)C=2CC(NC(C(O)=O)CC3(C=CC(O)=CC=3))=O)),N-(1H-indol-3-ylacetyl)tyrosine
1132,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(OP(=O)(O)O)C(O)C(O1)N3(C=NC2(C(N)=NC=NC=23))))=O,Octadecanoate-CoA
